day,last_quote,last_trade,min,prev_day,ticker,todays_change,todays_change_percent,updated,fair_market_value
"Agg(open=490, high=493.45, low=489.25, close=493, volume=2379650.0, vwap=491.5755, timestamp=None, transactions=None, otc=None)",,,"MinuteSnapshot(accumulated_volume=2379497.0, open=492.98, high=493.01, low=492.9054, close=492.955, volume=2055, vwap=492.9855, otc=None, timestamp=1760727780000, transactions=128)","Agg(open=495.595, high=495.9999, low=485.8, close=488.81, volume=4254327.0, vwap=489.5777, timestamp=None, transactions=None, otc=None)",BRK.B,4.300000000000011,0.8796874041038464,1760727846398191127,
