day,last_quote,last_trade,min,prev_day,ticker,todays_change,todays_change_percent,updated,fair_market_value
"Agg(open=111.63, high=112.91, low=111.18, close=112.335, volume=6722595.0, vwap=112.1262, timestamp=None, transactions=None, otc=None)",,,"MinuteSnapshot(accumulated_volume=6722579.0, open=112.32, high=112.36, low=112.3001, close=112.335, volume=11252, vwap=112.3292, otc=None, timestamp=1760727780000, transactions=260)","Agg(open=111.88, high=112.19, low=110.385, close=110.64, volume=11782202.0, vwap=111.0534, timestamp=None, transactions=None, otc=None)",XOM,1.7199999999999989,1.554591467823571,1760727852638615044,
