day,last_quote,last_trade,min,prev_day,ticker,todays_change,todays_change_percent,updated,fair_market_value
"Agg(open=707.075, high=717.3096, low=706.12, close=715.605, volume=8586298.0, vwap=711.6573, timestamp=None, transactions=None, otc=None)",,,"MinuteSnapshot(accumulated_volume=8586294.0, open=716.14, high=716.15, low=715.605, close=715.605, volume=8993, vwap=715.9817, otc=None, timestamp=1760727780000, transactions=331)","Agg(open=717.55, high=725.49, low=703.88, close=712.07, volume=9017010.0, vwap=714.3753, timestamp=None, transactions=None, otc=None)",META,3.8299999999999272,0.5378684679876876,1760727847010905030,
