timestamp,open,high,low,close,volume,vwap,transactions,macd,macd_signal,macd_hist,bb_mid_20,bb_up_20,bb_dn_20,bb_bw_20,stoch_k_14,stoch_d_14,obv
2024-12-29 05:00:00,419.4,427.93,373.04,410.44,346877004.0,400.2999,5972949,0.0,0.0,0.0,,,,,,,0.0
2025-01-05 05:00:00,423.2,426.43,377.29,394.74,296502697.0,400.2853,4912818,-1.2524216524216172,-0.25048433048432345,-1.0019373219372938,,,,,,,-296502697.0
2025-01-12 05:00:00,383.21,439.74,380.07,426.5,396315706.0,414.4252,6215505,0.31417017719019213,-0.13755342894942033,0.4517236061396125,,,,,,,99813009.0
2025-01-19 05:00:00,432.64,433.2,405.78,406.58,255321077.0,415.8734,4261836,-0.05108317769736459,-0.12025937869900918,0.0691762010016446,,,,,,,-155508068.0
2025-01-26 05:00:00,394.8,419.99,384.41,404.6,356668632.0,399.568,5977247,-0.49461690955854465,-0.1951308848709163,-0.29948602468762836,,,,,,,-512176700.0
2025-02-02 05:00:00,386.68,394.0,360.34,361.62,356627461.0,377.7032,6057729,-4.265082176292424,-1.0091211431552178,-3.255961033137206,,,,,,,-868804161.0
2025-02-09 05:00:00,356.21,362.7,325.1,355.84,458695010.0,345.6138,7270655,-7.631628101211675,-2.3336225347665094,-5.298005566445165,,,,,,,-1327499171.0
2025-02-16 05:00:00,355.01,367.34,334.42,337.8,238413232.0,352.6424,3758965,-11.621353505621755,-4.1911687289375585,-7.430184776684197,,,,,,,-1565912403.0
2025-02-23 05:00:00,338.14,342.3973,273.6,292.98,525554089.0,300.6951,8214495,-18.190154281092646,-6.9909658393685765,-11.199188441724068,,,,,,,-2091466492.0
2025-03-02 05:00:00,300.34,303.94,250.73,262.67,535799648.0,273.1588,7873933,-25.547247147560256,-10.702222101006912,-14.845025046553344,,,,,,,-2627266140.0
2025-03-09 05:00:00,252.535,253.37,217.02,249.98,720765418.0,237.615,9940028,-32.03252221789745,-14.96828212438502,-17.06424009351243,,,,,,,-3348031558.0
2025-03-16 04:00:00,245.055,249.52,222.28,248.71,566002783.0,235.6694,7038816,-36.849845737758244,-19.344594847059668,-17.505250890698576,,,,,,,-3914034341.0
2025-03-23 04:00:00,258.075,291.85,256.33,263.55,761736589.0,274.6541,9510063,-39.02034313095106,-23.279744503837946,-15.740598627113116,,,,,,,-3152297752.0
