timestamp,open,high,low,close,volume,vwap,transactions,macd,macd_signal,macd_hist,bb_mid_20,bb_up_20,bb_dn_20,bb_bw_20,stoch_k_14,stoch_d_14,obv
2024-12-29 05:00:00,110.425,112.2,109.83,111.16,21544279.0,111.0127,300912,0.0,0.0,0.0,,,,,,,0.0
2025-01-05 05:00:00,111.47,113.74,107.62,108.65,30794056.0,110.4362,392355,-0.2002279202279169,-0.040045584045583386,-0.16018233618233352,,,,,,,-30794056.0
2025-01-12 05:00:00,107.93,109.6,106.16,107.02,33465723.0,107.6734,416966,-0.48484833726998033,-0.1290061346904628,-0.35584220257951754,,,,,,,-64259779.0
2025-01-19 05:00:00,107.1,113.39,106.8,112.16,33336942.0,109.9948,434009,-0.2922877142998743,-0.1616624506123451,-0.13062526368752922,,,,,,,-30922837.0
2025-01-26 05:00:00,111.68,115.18,111.46,113.06,38334646.0,113.2218,471594,-0.06629534343383625,-0.14258902917664334,0.0762936857428071,,,,,,,7411809.0
2025-02-02 05:00:00,111.35,118.59,109.15,110.86,66841904.0,112.2305,744986,-0.06397886661932262,-0.1268669966651792,0.06288813004585658,,,,,,,-59430095.0
2025-02-09 05:00:00,111.14,111.38,107.69,110.38,34735240.0,109.2564,457698,-0.099725457529658,-0.12143868883807496,0.021713231308416958,,,,,,,-94165335.0
2025-02-16 05:00:00,109.775,111.76,107.92,108.66,31867193.0,110.0489,406708,-0.2638035506072214,-0.14991166119190424,-0.11389188941531714,,,,,,,-126032528.0
2025-02-23 05:00:00,108.84,113.99,108.65,113.8,44677908.0,112.0023,537962,0.020680035165142385,-0.11579332192049492,0.1364733570856373,,,,,,,-81354620.0
2025-03-02 05:00:00,114.07,115.55,103.31,105.51,54833570.0,108.2813,692129,-0.4179801758128008,-0.1762306926989561,-0.24174948311384467,,,,,,,-136188190.0
2025-03-09 05:00:00,104.43,104.8,95.925,98.64,61004106.0,99.0366,753670,-1.3049307094757125,-0.4019706960543074,-0.9029600134214051,,,,,,,-197192296.0
2025-03-16 04:00:00,98.74,100.96,97.75,99.46,46600533.0,99.4258,481260,-1.9195508630922404,-0.7054867294618941,-1.2140641336303464,,,,,,,-150591763.0
2025-03-23 04:00:00,100.22,102.27,97.74,98.07,36176045.0,100.0985,446929,-2.4900988368591186,-1.062409150941339,-1.4276896859177797,,,,,,,-186767808.0
2025-03-30 04:00:00,96.83,98.85,83.08,83.53,69210945.0,91.5207,841783,-4.068618202780655,-1.6636509613092023,-2.4049672414714527,,,,,1.267248662348642,1.267248662348642,-255978753.0
2025-04-06 04:00:00,80.99,92.25,80.1,84.89,86853888.0,85.081,1003872,-5.150493851832778,-2.3610195394139177,-2.78947431241886,,,,,12.444790854767485,6.856019758558063,-169124865.0
2025-04-13 04:00:00,85.83,86.45,82.0072,84.81,43636944.0,84.552,500381,-5.945803903348462,-3.077976412200827,-2.8678274911476356,,,,,12.236944660950915,8.649661392689014,-212761809.0
2025-04-20 04:00:00,84.91,90.34,82.98,90.28,53885601.0,87.135,589369,-6.064798343671583,-3.6753407984949784,-2.389457545176605,,,,,26.448428163159274,17.043387892959224,-158876208.0
2025-04-27 04:00:00,90.45,93.185,88.56,92.49,38711222.0,90.9932,429393,-5.9126167986977265,-4.122795998535528,-1.7898208001621985,,,,,32.19017926734216,23.625184030484117,-120164986.0
2025-05-04 04:00:00,89.7,106.19,89.61,105.94,87948987.0,100.3379,914539,-4.653071522166101,-4.2288511032616425,-0.4242204189044587,,,,,67.13432060275396,41.92430934441847,-32215999.0
2025-05-11 04:00:00,109.87,113.44,108.66,113.42,67078950.0,111.5563,747094,-3.01652668702404,-3.9863862200141225,0.9698595329900823,102.6395,123.42234664661804,81.85665335338196,0.4049678076494535,93.99153737658676,64.43867908222762,34862951.0
2025-05-18 04:00:00,112.12,113.4,108.78,109.72,39783377.0,111.2901,460323,-1.99511376277286,-3.58813172856587,1.5930179657930101,102.5675,123.23572007461291,81.89927992538708,0.4030169415187641,83.55430183356842,81.56005327096972,-4920426.0
2025-05-25 04:00:00,111.025,113.35,110.15,113.04,38553866.0,112.212,379780,-0.9072818276726764,-3.0519617483872317,2.1446799207145553,102.787,123.81728202628923,81.75671797371078,0.40920120299822405,92.91960507757408,90.15514809590975,33633440.0
2025-06-01 04:00:00,112.68,114.69,111.8435,113.9,37241353.0,113.4624,467165,0.023951532621452998,-2.436779092185495,2.460730624806948,103.131,124.67170506591748,81.59029493408252,0.41773482397954986,95.34555712270806,90.6064880112835,70874793.0
2025-06-08 04:00:00,113.98,120.5,113.98,117.94,58533255.0,118.0281,661601,1.0755565695171754,-1.7343119598449608,2.809868529362136,103.42,125.61588676925716,81.22411323074284,0.42923780253833216,93.66336633663366,93.97617617897193,129408048.0
2025-06-15 04:00:00,118.02,120.3416,116.84,117.63,44194857.0,118.2668,439913,1.86247725005353,-1.0149541178652626,2.877431367918793,103.64850000000001,126.35056508111916,80.94643491888087,0.4380587288985203,92.89603960396039,93.96832102110069,85213191.0
2025-06-22 04:00:00,116.66,122.94,115.02,122.34,47549690.0,120.0005,511732,2.833512230530104,-0.24526084818618926,3.0787730787162935,104.2225,128.23499576015746,80.21000423984255,0.4607929335826229,98.59943977591038,95.05294857216813,132762881.0
2025-06-29 04:00:00,124.31,124.69,122.45,124.0,34841233.0,123.4892,416130,3.6944255373931867,0.5426764289296859,3.151749108463501,104.90350000000001,130.37922324266464,79.42777675733538,0.48569825111010834,98.45256784032296,96.6493490733979,167604114.0
2025-07-06 04:00:00,123.21,124.61,119.73,119.87,33377144.0,121.6636,440511,3.9973698600079217,1.2336151151453332,2.7637547448625885,105.46399999999998,131.76753540375972,79.16046459624023,0.498815432825604,89.1904014352994,95.4141363505109,134226970.0
