timestamp,open,high,low,close,volume,vwap,transactions,macd,macd_signal,macd_hist,bb_mid_20,bb_up_20,bb_dn_20,bb_bw_20,stoch_k_14,stoch_d_14,obv
2024-12-29 05:00:00,26.48,26.86,26.24,26.59,126260802.0,26.5579,429677,0.0,0.0,0.0,,,,,,,0.0
2025-01-05 05:00:00,26.71,27.57,26.23,26.72,146956014.0,26.9426,568951,0.010370370370370807,0.0020740740740741617,0.008296296296296645,,,,,,,146956014.0
2025-01-12 05:00:00,26.65,26.87,25.96,26.3,155527674.0,26.4055,588772,-0.01512714994196429,-0.001366170729133529,-0.013760979212830761,,,,,,,-8571660.0
2025-01-19 05:00:00,26.45,26.64,25.85,26.09,153923232.0,26.2904,543419,-0.0516835872243675,-0.011429654028180325,-0.040253933196187176,,,,,,,-162494892.0
2025-01-26 05:00:00,26.24,27.07,26.18,26.52,193858019.0,26.7297,683841,-0.045433689514290165,-0.018230461125402296,-0.02720322838888787,,,,,,,31363127.0
2025-02-02 05:00:00,26.3,26.9168,25.53,25.74,250476175.0,26.0648,918096,-0.10224150538800103,-0.035032669977922044,-0.067208835410079,,,,,,,-219113048.0
2025-02-09 05:00:00,25.78,26.12,25.17,25.53,171724749.0,25.6352,627572,-0.1623360448287947,-0.06049334494809658,-0.10184269988069813,,,,,,,-390837797.0
2025-02-16 05:00:00,25.605,26.57,25.42,26.3,166999676.0,25.8887,567072,-0.14614417635843324,-0.07762351123016392,-0.06852066512826932,,,,,,,-223838121.0
2025-02-23 05:00:00,26.4,27.03,25.88,26.43,197286776.0,26.4435,729809,-0.12142240845306773,-0.08638329067474469,-0.03503911777832304,,,,,,,-26551345.0
2025-03-02 05:00:00,26.37,26.895,25.6601,26.73,243665384.0,26.2071,914561,-0.07673814689242064,-0.08445426191827989,0.007716115025859241,,,,,,,217114039.0
2025-03-09 05:00:00,26.64,27.24,25.495,25.72,202170604.0,26.0893,841004,-0.12142440183046332,-0.09184828990071657,-0.029576111929746754,,,,,,,14943435.0
2025-03-16 04:00:00,25.74,26.52,25.585,26.28,493513635.0,26.2349,688718,-0.11037888188926459,-0.09555440829842618,-0.01482447359083841,,,,,,,508457070.0
2025-03-23 04:00:00,26.1,26.22,24.81,25.21,218765409.0,25.4356,787904,-0.1858232308596719,-0.11360817281067533,-0.07221505804899657,,,,,,,289691661.0
2025-03-30 04:00:00,24.8,25.425,22.95,22.97,283399702.0,24.3385,1047254,-0.42150386631102066,-0.1751873115107444,-0.24631655480027626,,,,,0.43290043290042357,0.43290043290042357,6291959.0
2025-04-06 04:00:00,22.14,23.155,20.915,21.91,382505222.0,21.9423,1472449,-0.6859088785158001,-0.27733162491175556,-0.4085772536040445,,,,,14.951164537941409,7.692032485420916,-376213263.0
2025-04-13 04:00:00,22.08,22.93,21.87,22.14,205430413.0,22.2664,689548,-0.8668995988640944,-0.39524521970222337,-0.47165437916187103,,,,,19.36758893280635,11.583884634549394,-170782850.0
2025-04-20 04:00:00,22.125,23.105,21.87,22.92,189711914.0,22.5197,681384,-0.9366000253607432,-0.5035161808339274,-0.4330838445268158,,,,,31.699604743083047,22.00611940461027,18929064.0
