timestamp,open,high,low,close,volume,vwap,transactions,macd,macd_signal,macd_hist,bb_mid_20,bb_up_20,bb_dn_20,bb_bw_20,stoch_k_14,stoch_d_14,obv
2024-12-29 05:00:00,252.23,253.5,241.8201,243.36,170373105.0,247.1711,1962122,0.0,0.0,0.0,,,,,,,0.0
2025-01-05 05:00:00,244.31,247.33,233.0,236.85,185220627.0,241.2441,2049697,-0.5193162393162538,-0.10386324786325077,-0.4154529914530031,,,,,,,-185220627.0
2025-01-12 05:00:00,233.53,238.96,228.03,229.98,268488141.0,232.4514,2781777,-1.4683039910390505,-0.3767513964984107,-1.09155259454064,,,,,,,-453708768.0
2025-01-19 05:00:00,224.0,227.03,219.38,222.78,277129596.0,222.7669,3102513,-2.7694390786732868,-0.855288932933386,-1.9141501457399008,,,,,,,-730838364.0
2025-01-26 05:00:00,224.02,247.19,223.98,236.0,372751136.0,235.795,3885326,-2.7026994569773137,-1.2247710377421717,-1.477928419235142,,,,,,,-358087228.0
2025-02-02 05:00:00,229.99,234.0,225.7,227.63,227295424.0,230.0029,2658175,-3.2873028934608044,-1.6372774088858983,-1.650025484574906,,,,,,,-585382652.0
2025-02-09 05:00:00,229.57,245.55,227.2,244.6,226048349.0,236.3267,2449721,-2.3541311939140996,-1.7806481658915387,-0.5734830280225609,,,,,,,-359334303.0
2025-02-16 05:00:00,244.15,248.69,241.84,245.55,166539754.0,245.2512,1784341,-1.5204025837973063,-1.7285990494726924,0.20819646567538608,,,,,,,-192794549.0
2025-02-23 05:00:00,244.925,250.0,230.2,241.84,241760220.0,243.1259,2800479,-1.1458242985628146,-1.612044099290717,0.46621980072790237,,,,,,,-434554769.0
2025-03-02 05:00:00,241.79,244.0272,229.23,239.07,239615380.0,237.1597,2934058,-1.0602621172700992,-1.5016877028865936,0.44142558561649436,,,,,,,-674170149.0
2025-03-09 05:00:00,235.54,236.16,208.42,213.49,332169378.0,218.6362,4283199,-3.0217132616445497,-1.805692814638185,-1.2160204470063647,,,,,,,-1006339527.0
2025-03-16 04:00:00,213.31,218.84,209.97,218.27,287315653.0,214.7257,2591830,-4.142716713657052,-2.2730975944419582,-1.8696191192150935,,,,,,,-719023874.0
2025-03-23 04:00:00,221.0,225.02,217.68,217.9,190197963.0,221.5625,2214904,-5.003300994137987,-2.819138274381164,-2.184162719756823,,,,,,,-909221837.0
2025-03-30 04:00:00,217.005,225.62,187.34,188.38,366842590.0,206.7116,4797124,-7.975402057259686,-3.8503910309568687,-4.125011026302817,,,,,1.5719467956469046,1.5719467956469046,-1276064427.0
2025-04-06 04:00:00,177.2,200.61,169.2101,198.15,674680860.0,185.9695,8574726,-9.433710274152617,-4.967054879596018,-4.466655394556598,,,,,35.8211855689882,18.69656618231755,-601383567.0
2025-04-13 04:00:00,211.44,212.94,192.37,196.98,264589131.0,201.0157,3150727,-10.56208611047441,-6.086061125771697,-4.476024984702714,,,,,34.372984741904595,23.922039035513233,-865972698.0
2025-04-20 04:00:00,193.265,209.75,189.8112,209.28,238181320.0,202.2301,2810232,-10.34457901801457,-6.937764704220272,-3.4068143137942988,,,,,49.59766010355254,39.930610138148445,-627791378.0
2025-04-27 04:00:00,210.0,214.56,202.16,205.35,286226857.0,208.9012,3155337,-10.369784811466104,-7.624168725669439,-2.745616085796665,,,,,44.73319065873332,42.901278501396824,-914018235.0
2025-05-04 04:00:00,203.1,204.1,193.25,198.53,275784672.0,198.1348,3075689,-10.815404338398594,-8.262415848215271,-2.5529884901833224,,,,,36.29154139316919,43.540797385151684,-1189802907.0
2025-05-11 04:00:00,210.97,213.94,206.75,211.26,264778294.0,211.1899,3075643,-10.025785399802686,-8.615089758532754,-1.4106956412699319,221.2625,257.5123127036904,185.0126872963096,0.3276634106881229,52.04846150323244,44.357731185044976,-925024613.0
2025-05-18 04:00:00,207.91,209.48,193.46,195.27,273024261.0,202.2101,3564147,-10.568439674124392,-9.005759741651083,-1.5626799324733085,218.85800000000003,255.31535943320785,182.40064056679222,0.33315994328018905,32.25638353309015,40.19879547649726,-1198048874.0
2025-05-25 04:00:00,198.3,203.81,196.78,200.85,223926033.0,200.166,2518493,-10.42802989276251,-9.290213771873368,-1.1378161208891413,217.058,253.32945178700245,180.78654821299753,0.3342097668549647,39.16318747764261,41.1560108379884,-974122841.0
2025-06-01 04:00:00,200.28,206.24,200.12,203.92,227237774.0,202.7394,2783467,-9.954283996906184,-9.423027816879932,-0.5312561800262525,215.75500000000002,251.9441501623579,179.56584983764216,0.33546522826685693,46.39300373845015,39.27085824972764,-746885067.0
2025-06-08 04:00:00,204.39,206.0,195.7,196.45,283877006.0,200.5019,3499804,-10.065573862011263,-9.551537025906198,-0.5140368361050651,214.43850000000003,251.45777877542506,177.419221224575,0.3452670931332295,40.686991317388056,42.08106084449361,-1030762073.0
2025-06-15 04:00:00,197.3,201.7,195.07,201.0,224085074.0,198.1846,2293052,-9.675096418865536,-9.576248904498065,-0.09884751436747052,212.68850000000003,248.71180606704507,176.665193932955,0.33874239619955976,56.355178789538705,47.811724615125634,-806676999.0
