active,address,branding,cik,composite_figi,currency_name,currency_symbol,base_currency_name,base_currency_symbol,delisted_utc,description,ticker_root,ticker_suffix,homepage_url,list_date,locale,market,market_cap,name,phone_number,primary_exchange,share_class_figi,share_class_shares_outstanding,sic_code,sic_description,ticker,total_employees,type,weighted_shares_outstanding
True,"CompanyAddress(address1='2455 PACES FERRY ROAD', address2=None, city='ATLANTA', state='GA', country=None, postal_code='30339-4024')","Branding(icon_url='https://api.polygon.io/v1/reference/company-branding/aG9tZWRlcG90LmNvbQ/images/2024-10-01_icon.jpeg', logo_url='https://api.polygon.io/v1/reference/company-branding/aG9tZWRlcG90LmNvbQ/images/2024-10-01_logo.svg', accent_color=None, light_color=None, dark_color=None)",0000354950,BBG000BKZB36,usd,,,,,"Home Depot is the world's largest home improvement specialty retailer, operating 2,353 warehouse-format stores offering more than 30,000 products in store and 1 million products online in the US, Canada, and Mexico. Its stores offer building materials, home improvement products, lawn and garden products, and decor products and provide various services, including home improvement installation services and tool and equipment rentals. The acquisition of Interline Brands in 2015 allowed Home Depot to enter the MRO business, which has been expanded through the tie-up with HD Supply (2020). The 2024 tie-up with SRS will help grow professional demand in roofing, pool, and landscaping projects, while the pending acquisition of GMS will lift building product sales.",HD,,https://www.homedepot.com,1981-09-22,us,stocks,385602833181.32996,"Home Depot, Inc.",770-433-8211,XNYS,BBG001S5RTW7,995386647,5211,RETAIL-LUMBER & OTHER BUILDING MATERIALS DEALERS,HD,470100,CS,995386647
