active,address,branding,cik,composite_figi,currency_name,currency_symbol,base_currency_name,base_currency_symbol,delisted_utc,description,ticker_root,ticker_suffix,homepage_url,list_date,locale,market,market_cap,name,phone_number,primary_exchange,share_class_figi,share_class_shares_outstanding,sic_code,sic_description,ticker,total_employees,type,weighted_shares_outstanding
True,"CompanyAddress(address1='22777 SPRINGWOODS VILLAGE PARKWAY', address2=None, city='SPRING', state='TX', country=None, postal_code='77389-1425')","Branding(icon_url='https://api.polygon.io/v1/reference/company-branding/ZXh4b25tb2JpbC5jb20/images/2025-04-04_icon.jpeg', logo_url='https://api.polygon.io/v1/reference/company-branding/ZXh4b25tb2JpbC5jb20/images/2025-04-04_logo.svg', accent_color=None, light_color=None, dark_color=None)",0000034088,BBG000GZQ728,usd,,,,,"ExxonMobil is an integrated oil and gas company that explores for, produces, and refines oil worldwide. In 2024, it produced 3.0 million barrels of liquids and 8.1 billion cubic feet of natural gas per day. At the end of 2024, reserves were 19.9 billion barrels of oil equivalent, 69% of which were liquids. The company is one of the world's largest refiners, with a total global refining capacity of 4.3 million barrels of oil per day, and is one of the world's largest manufacturers of commodity and specialty chemicals.",XOM,,https://www.exxonmobil.com,1920-03-25,us,stocks,471685650403.44,Exxon Mobil Corporation,(972) 940-6000,XNYS,BBG001S69V32,4263247021,2911,PETROLEUM REFINING,XOM,60900,CS,4263247021
