active,address,branding,cik,composite_figi,currency_name,currency_symbol,base_currency_name,base_currency_symbol,delisted_utc,description,ticker_root,ticker_suffix,homepage_url,list_date,locale,market,market_cap,name,phone_number,primary_exchange,share_class_figi,share_class_shares_outstanding,sic_code,sic_description,ticker,total_employees,type,weighted_shares_outstanding
True,"CompanyAddress(address1='410 TERRY AVENUE NORTH', address2=None, city='SEATTLE', state='WA', country=None, postal_code='98109')","Branding(icon_url='https://api.polygon.io/v1/reference/company-branding/YW1hem9uLmNvbQ/images/2025-04-04_icon.jpeg', logo_url='https://api.polygon.io/v1/reference/company-branding/YW1hem9uLmNvbQ/images/2025-04-04_logo.svg', accent_color=None, light_color=None, dark_color=None)",0001018724,BBG000BVPV84,usd,,,,,"Amazon is the leading online retailer and marketplace for third party sellers. Retail related revenue represents approximately 75% of total, followed by Amazon Web Services' cloud computing, storage, database, and other offerings (15%), advertising services (5% to 10%), and other the remainder. International segments constitute 25% to 30% of Amazon's non-AWS sales, led by Germany, the United Kingdom, and Japan.",AMZN,,https://www.amazon.com,1997-05-15,us,stocks,2287303697443.59,Amazon.Com Inc,(206) 266-1000,XNAS,BBG001S5PQL7,10664912097,5961,RETAIL-CATALOG & MAIL-ORDER HOUSES,AMZN,1556000,CS,10664912097
