active,address,branding,cik,composite_figi,currency_name,currency_symbol,base_currency_name,base_currency_symbol,delisted_utc,description,ticker_root,ticker_suffix,homepage_url,list_date,locale,market,market_cap,name,phone_number,primary_exchange,share_class_figi,share_class_shares_outstanding,sic_code,sic_description,ticker,total_employees,type,weighted_shares_outstanding
True,"CompanyAddress(address1='P.O. BOX 8999', address2=None, city='SAN FRANCISCO', state='CA', country=None, postal_code='94128-8999')","Branding(icon_url='https://api.polygon.io/v1/reference/company-branding/dXNhLnZpc2EuY29t/images/2025-04-04_icon.png', logo_url='https://api.polygon.io/v1/reference/company-branding/dXNhLnZpc2EuY29t/images/2025-04-04_logo.svg', accent_color=None, light_color=None, dark_color=None)",0001403161,BBG000PSKYX7,usd,,,,,"Visa is the largest payment processor in the world. In fiscal 2024, it processed almost $16 trillion in total volume. Visa operates in over 200 countries and processes transactions in over 160 currencies. Its systems are capable of processing over 65,000 transactions per second.",V,,https://www.usa.visa.com,2008-03-19,us,stocks,650991911583.0,VISA Inc.,650-432-3200,XNYS,BBG001SRCFY3,1698682527,7389,"SERVICES-BUSINESS SERVICES, NEC",V,31600,CS,1940941895
