active,address,branding,cik,composite_figi,currency_name,currency_symbol,base_currency_name,base_currency_symbol,delisted_utc,description,ticker_root,ticker_suffix,homepage_url,list_date,locale,market,market_cap,name,phone_number,primary_exchange,share_class_figi,share_class_shares_outstanding,sic_code,sic_description,ticker,total_employees,type,weighted_shares_outstanding
True,"CompanyAddress(address1='1600 AMPHITHEATRE PARKWAY', address2=None, city='MOUNTAIN VIEW', state='CA', country=None, postal_code='94043')","Branding(icon_url='https://api.polygon.io/v1/reference/company-branding/YWJjLnh5eg/images/2025-04-04_icon.png', logo_url='https://api.polygon.io/v1/reference/company-branding/YWJjLnh5eg/images/2025-04-04_logo.svg', accent_color=None, light_color=None, dark_color=None)",0001652044,BBG009S39JX6,usd,,,,,"Alphabet is a holding company that wholly owns internet giant Google. The California-based company derives slightly less than 90% of its revenue from Google services, the vast majority of which is advertising sales. Alongside online ads, Google services houses sales stemming from Google's subscription services (YouTube TV, YouTube Music among others), platforms (sales and in-app purchases on Play Store), and devices (Chromebooks, Pixel smartphones, and smart home products such as Chromecast). Google's cloud computing platform, or GCP, accounts for roughly 10% of Alphabet's revenue with the firm's investments in up-and-coming technologies such as self-driving cars (Waymo), health (Verily), and internet access (Google Fiber) making up the rest.",GOOG,L,https://www.abc.xyz,2004-08-19,us,stocks,3041157240000.0,Alphabet Inc. Class A Common Stock,650-253-0000,XNAS,BBG009S39JY5,5817000000,7370,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC.",GOOGL,187103,CS,12094000000
