active,address,branding,cik,composite_figi,currency_name,currency_symbol,base_currency_name,base_currency_symbol,delisted_utc,description,ticker_root,ticker_suffix,homepage_url,list_date,locale,market,market_cap,name,phone_number,primary_exchange,share_class_figi,share_class_shares_outstanding,sic_code,sic_description,ticker,total_employees,type,weighted_shares_outstanding
True,"CompanyAddress(address1='1 META WAY', address2=None, city='MENLO PARK', state='CA', country=None, postal_code='94025')","Branding(icon_url='https://api.polygon.io/v1/reference/company-branding/YWJvdXQubWV0YS5jb20/images/2025-04-04_icon.png', logo_url='https://api.polygon.io/v1/reference/company-branding/YWJvdXQubWV0YS5jb20/images/2025-04-04_logo.svg', accent_color=None, light_color=None, dark_color=None)",0001326801,BBG000MM2P62,usd,,,,,"Meta is the largest social media company in the world, boasting close to 4 billion monthly active users worldwide. The firm's ""Family of Apps,"" its core business, consists of Facebook, Instagram, Messenger, and WhatsApp. End users can leverage these applications for a variety of different purposes, from keeping in touch with friends to following celebrities and running digital businesses for free. Meta packages customer data, gleaned from its application ecosystem and sells ads to digital advertisers. While the firm has been investing heavily in its Reality Labs business, it remains a very small part of Meta's overall sales.",META,,https://about.meta.com,2012-05-18,us,stocks,1788820580103.2502,"Meta Platforms, Inc. Class A Common Stock",650-543-4800,XNAS,BBG001SQCQC5,2168962480,7370,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC.",META,75945,CS,2512141475
