cash_amount,currency,declaration_date,dividend_type,ex_dividend_date,frequency,id,pay_date,record_date,ticker
1.08,USD,2020-02-17,CD,2020-03-13,4,Eea91980a1dc3981ff3e62084ecc2f54fb4f85b0713b50a5a0f625a02c3ce6591,2020-03-24,2020-03-16,UNH
1.08,USD,2019-11-08,CD,2019-12-06,4,Ef2da6db24a566efb965a5443d92d1e265de1060b3b774678fdcdd79acb033507,2019-12-17,2019-12-09,UNH
1.08,USD,2019-08-13,CD,2019-09-13,4,E163e7f8259c9a0438ad0b9e1a3fae56fef4aba71888b833ec08cefbc19a748fc,2019-09-24,2019-09-16,UNH
1.08,USD,2019-06-05,CD,2019-06-14,4,Ed182b2ecc63ca52df89f493894a2b4a4bb8d496203315a7dd8fabdda699654b4,2019-06-25,2019-06-17,UNH
0.9,USD,2019-02-27,CD,2019-03-08,4,E5f085327ace1c78c0c9f64ce012f783710d70a40cf3b2b78ab0ffb72ff821ae5,2019-03-19,2019-03-11,UNH
0.9,USD,2018-11-09,CD,2018-11-30,4,E1394f5f1e4e05680d8f0428902f4eb4740c94a39a0f9241ec65b571df7b858aa,2018-12-13,2018-12-03,UNH
0.9,USD,2018-08-08,CD,2018-09-06,4,Eec79ae8c50a0f167cbf7c576996ad8004370c06948afffc9ad443d13a867acb9,2018-09-18,2018-09-07,UNH
0.9,USD,2018-06-05,CD,2018-06-15,4,E9b4240cb92d6bb813e869e05afd68e0bceae2c575ed5d0a3c7c85189a53e6af2,2018-06-26,2018-06-18,UNH
0.75,USD,2018-02-14,CD,2018-03-08,4,Efc12d7596382a2a6aa43f267a2b209bd55c496abd6f72c98884b16770e983560,2018-03-20,2018-03-09,UNH
0.75,USD,2017-11-08,CD,2017-11-30,4,E7b8574b27274de4d3dd0b1ef5305b72bea7a4597f41d0818c0bdf8438dba4070,2017-12-12,2017-12-01,UNH
0.75,USD,2017-08-16,CD,2017-09-07,4,E342a2e81b8d94b7e768d3b483b996643cf913dab44da82ac15e251aec0bed341,2017-09-19,2017-09-08,UNH
0.75,USD,2017-06-07,CD,2017-06-15,4,Ebd0b7ef2adff6978cb09d0f7b0131b671c31be9bbeefa595e66efa7286fcc3c4,2017-06-27,2017-06-19,UNH
0.625,USD,2017-02-09,CD,2017-03-08,4,E4ee232123fa51d51ecd510d987b1f4c402456d3d6a1bab76a1df839c5fef0e0d,2017-03-21,2017-03-10,UNH
0.625,USD,2016-11-09,CD,2016-11-30,4,E36307033e95eb6df85d5bc0584ee83d34b479e15b353091a179c9d11e600dd76,2016-12-13,2016-12-02,UNH
0.625,USD,2016-08-03,CD,2016-09-07,4,Ec63d00007d1ff04a80be0911cdbf7275cc04bf8f4d5ae2f53f24c2a86023ee23,2016-09-20,2016-09-09,UNH
0.625,USD,2016-06-08,CD,2016-06-15,4,E421944790ac737c29785ef62768c0b8d4b2b5f652e830cc04abcfad72b7eb672,2016-06-28,2016-06-17,UNH
0.5,USD,2016-02-10,CD,2016-03-09,4,Ea32ed1d5411552cc48dc1b3fe2dd832924904b2d824c75ad486d86dcfd4a479e,2016-03-22,2016-03-11,UNH
0.5,USD,,CD,2015-12-02,4,Ec0dc90d39d83e431cdb7f12927779855ec90009329c61fb8f4f6f69851645ff6,2015-12-15,2015-12-04,UNH
0.5,USD,,CD,2015-09-09,4,E3c23fa50bbcfcf8d275fa188fdfbb274364e358ddc6a335f5f7d6780d8df56a3,2015-09-22,2015-09-11,UNH
0.5,USD,2015-06-03,CD,2015-06-11,4,E149184ae2e6976fc1bc4f1ee521de3eed9ae442a1ecd08cee29b4e6ea9906911,2015-06-24,2015-06-15,UNH
0.375,USD,2015-02-10,CD,2015-03-11,4,E050582a5dd4c9be893a0d2a9c03d09892712d195742db3ffd784ef6532b6ad54,2015-03-24,2015-03-13,UNH
0.375,USD,2014-11-07,CD,2014-12-03,4,E3bb341e308ca01549cff531cdc8edbc4a08ef5e4199635eaf57cabd449cdc94f,2014-12-16,2014-12-05,UNH
0.375,USD,2014-08-12,CD,2014-09-10,4,E82430c0fc334f91456ebe93ddf4bcf4fa35f17ec8b050a8ee403c9e26ccbb346,2014-09-23,2014-09-12,UNH
0.375,USD,2014-06-03,CD,2014-06-12,4,Ea6119d5cfb5132a3f9b259eb081bf8fcdc770e5036ed11417a2ca6f18b7ef4a5,2014-06-25,2014-06-16,UNH
0.28,USD,2014-02-12,CD,2014-03-12,4,E1e57b442be0afd3373b35379696f504ccb82c607e8f3a2275603950fa6e92bb1,2014-03-25,2014-03-14,UNH
0.28,USD,2013-11-07,CD,2013-12-04,4,Ed8826f1a1ba81644447dbd63382e5a4aae07ff7bf40d17d8f8b75622992a9d17,2013-12-17,2013-12-06,UNH
0.28,USD,2013-08-13,CD,2013-09-11,4,Ef4f3112107fe2cdd871c815c932718dd72288c52176bc41b3104664fca263e59,2013-09-24,2013-09-13,UNH
0.28,USD,2013-06-05,CD,2013-06-13,4,E9f473896c1840bfb20fb42f336ca690896d2e208fdab4979811a6bd28865a828,2013-06-26,2013-06-17,UNH
0.2125,USD,2013-02-06,CD,2013-03-13,4,E4101fb04cabe0d82ea6d74748343e8d61777743c23f1172b7f1362dea5d034c8,2013-03-26,2013-03-15,UNH
0.2125,USD,2012-10-30,CD,2012-12-07,4,E73ed226bd131f1505e4ed2e706a99007b16bc8d729b1b992cc247714b90e8fe7,2012-12-21,2012-12-11,UNH
0.2125,USD,,CD,2012-09-12,4,E3dc1ad675e98414233e090ffbc83eaff3d8a9ff27197641b9a1c6b79da5a6915,2012-09-21,2012-09-14,UNH
0.2125,USD,,CD,2012-06-13,4,Eaea8f7a3f7da51cf61b604a7238846cde368bdcb8297102267a845ff1ff1b56d,2012-06-22,2012-06-15,UNH
0.1625,USD,,CD,2012-03-01,4,E830e968ec8435cc9e2766bbfaeefdb1b12d9d0bf6e9138f291096ea1224ab1cd,2012-03-19,2012-03-05,UNH
0.1625,USD,,CD,2011-12-05,4,Ed6ff8f940350fd7ae4a8d4584f325f8150fb6a9bdf52ed227e9a6cd5c6ddcf17,2011-12-21,2011-12-07,UNH
0.1625,USD,,CD,2011-09-02,4,Ef5b8e1a46f3cecb7e3fa9410de13e064ab3964c6fb84c5a1a046b86b1e637d46,2011-09-21,2011-09-07,UNH
0.1625,USD,,CD,2011-06-03,4,E001db56151ba711499c4c54a147528e16bcb1636b656f2ad2874b2049c445ab1,2011-06-21,2011-06-07,UNH
0.125,USD,,CD,2011-03-03,4,E6734cd55f7f170dab1993b4049966bd4be2e9e4131f40da084880201ed6f4ad1,2011-03-21,2011-03-07,UNH
0.125,USD,,CD,2010-12-03,4,Ee0a79612281e2401a266bcb4e1374eda55c7b41f30ff60d1b3bc477262f87a5b,2010-12-21,2010-12-07,UNH
0.125,USD,,CD,2010-09-10,4,E6c29fea3d6735e0be4c0d86bd6125259cf7b540f6523db68029cf5e71e37fac2,2010-09-28,2010-09-14,UNH
0.125,USD,,CD,2010-06-03,4,E645fdae753e3991f48e7439bb71265cd6caab3ca9ef0b5911869906c262a011e,2010-06-21,2010-06-07,UNH
0.03,USD,,CD,2010-04-01,1,E91a1e3f830299a0db4b060a688c0b6429c3848ff23ba358a4b992d6daeafd46d,2010-04-20,2010-04-06,UNH
0.03,USD,,CD,2009-03-31,1,E37faf74ccd8ed388ed1ecc04329f5318c116799dc4cb6c917082f1fc8bbad871,2009-04-16,2009-04-02,UNH
0.03,USD,,CD,2008-03-31,1,E8bfbc23f6b81465229ca25b7e3b1b3cea7f28c2223b70ffc37b8e24f0eb1cd50,2008-04-16,2008-04-02,UNH
0.03,USD,,CD,2007-03-29,1,E088b7ec4830ac969fd20fd531e0a2776cd5a5ef7863715864c0373ebb68bbccd,2007-04-16,2007-04-02,UNH
0.03,USD,,CD,2006-03-30,1,E64426061f7f981cb750bdcab0ad189cb8efdb6b24a2b11b3f185bc38bbc6183a,2006-04-17,2006-04-03,UNH
0.03,USD,,CD,2005-03-30,0,Edbf372c3ad9317b1368436d7c299b020722ba1b996b9fc6af2cac313653b650e,2005-04-18,2005-04-01,UNH
0.03,USD,,CD,2004-03-30,0,E6bf42cd4c94a9fb7ff501fdf47cdc7f1f033f52c4eb47dfe58fcfa5096a37374,2004-04-16,2004-04-01,UNH
