timestamp,open,high,low,close,volume,vwap,transactions,sma_20,sma_50,ema_12,ema_26,rsi_14,volatility_20,atr_14
2024-12-29 05:00:00,26.48,26.86,26.24,26.59,126260802.0,26.5579,429677,26.59,26.59,26.59,26.59,,,0.620000000000001
2025-01-05 05:00:00,26.71,27.57,26.23,26.72,146956014.0,26.9426,568951,26.655,26.655,26.61,26.59962962962963,,,0.9800000000000004
2025-01-12 05:00:00,26.65,26.87,25.96,26.3,155527674.0,26.4055,588772,26.536666666666665,26.536666666666665,26.56230769230769,26.577434842249655,80.09478672985776,0.014571787075620237,0.956666666666667
2025-01-19 05:00:00,26.45,26.64,25.85,26.09,153923232.0,26.2904,543419,26.425,26.425,26.4896449704142,26.54132855763857,72.34112611129392,0.010410100229876748,0.915
2025-01-26 05:00:00,26.24,27.07,26.18,26.52,193858019.0,26.7297,683841,26.444,26.444,26.494314974965864,26.539748664480154,77.2067878686676,0.01420104778435433,0.9280000000000002
2025-02-02 05:00:00,26.3,26.9168,25.53,25.74,250476175.0,26.0648,918096,26.326666666666668,26.326666666666668,26.378266517278806,26.480508022666807,57.46042595498098,0.017817668080165272,1.0044666666666664
2025-02-09 05:00:00,25.78,26.12,25.17,25.53,171724749.0,25.6352,627572,26.212857142857143,26.212857142857143,26.24776397615899,26.410100020987784,53.49360286221535,0.01595372052550898,0.9966857142857138
2025-02-16 05:00:00,25.605,26.57,25.42,26.3,166999676.0,25.8887,567072,26.22375,26.22375,26.255800287519143,26.401944463877577,63.455681630223495,0.020141519658140036,1.0158499999999995
2025-02-23 05:00:00,26.4,27.03,25.88,26.43,197286776.0,26.4435,729809,26.246666666666666,26.246666666666666,26.28260024328543,26.404022651738497,64.82562002197847,0.018781441939250215,1.0307555555555554
2025-03-02 05:00:00,26.37,26.895,25.6601,26.73,243665384.0,26.2071,914561,26.294999999999998,26.294999999999998,26.35143097508767,26.42816912198009,67.82329994247102,0.018014397347013614,1.0511699999999997
2025-03-09 05:00:00,26.64,27.24,25.495,25.72,202170604.0,26.0893,841004,26.242727272727276,26.242727272727276,26.254287748151103,26.375712149981567,51.813482108626694,0.020899456500313145,1.114245454545454
2025-03-16 04:00:00,25.74,26.52,25.585,26.28,493513635.0,26.2349,688718,26.245833333333334,26.245833333333334,26.25824347920478,26.368622361094044,57.76624406813649,0.021200391093904678,1.0993083333333329
2025-03-23 04:00:00,26.1,26.22,24.81,25.21,218765409.0,25.4356,787904,26.166153846153847,26.166153846153847,26.096975251634813,26.282798482494485,46.0582855659959,0.023258698918270086,1.1278230769230766
2025-03-30 04:00:00,24.8,25.425,22.95,22.97,283399702.0,24.3385,1047254,25.937857142857144,25.937857142857144,25.615902135998688,26.03740600230971,31.61310165591155,0.03236322013459791,1.2240499999999999
2025-04-06 04:00:00,22.14,23.155,20.915,21.91,382505222.0,21.9423,1472449,25.669333333333334,25.669333333333334,25.045763345845042,25.731672224360842,27.25667234708456,0.032505194951669016,1.3397642857142855
2025-04-13 04:00:00,22.08,22.93,21.87,22.14,205430413.0,22.2664,689548,25.44875,25.44875,24.59872283109965,25.465622429963744,29.52600979205029,0.03191614678615824,1.3197642857142855
2025-04-20 04:00:00,22.125,23.105,21.87,22.92,189711914.0,22.5197,681384,25.3,25.3,24.34045778016124,25.277057805521984,36.73420195409475,0.032985816976395105,1.3429785714285711
2025-04-27 04:00:00,23.03,24.44,22.46,24.2,296948288.0,23.7773,916576,25.23888888888889,25.23888888888889,24.318848890905667,25.197275745853688,46.41933599796902,0.03557037414323334,1.4279785714285713
2025-05-04 04:00:00,24.2,24.25,22.26,22.28,244783918.0,23.0702,810979,25.083157894736843,25.083157894736843,24.005179830766334,24.981181246160823,37.21605091970853,0.0387107053535435,1.5001214285714284
2025-05-11 04:00:00,22.23,23.15,21.97,22.83,267655006.0,22.6184,845819,24.9705,24.9705,23.82438293372536,24.821834487185946,40.83478399234941,0.038408022852233666,1.48535
2025-05-18 04:00:00,22.74,23.7,22.6401,23.32,205554132.0,23.1996,645126,24.807000000000002,24.89190476190476,23.746785559306073,24.710587488135136,43.935174977260175,0.037931960991993766,1.4931999999999999
2025-05-25 04:00:00,23.55,23.66,23.11,23.49,155721211.0,23.4352,444683,24.6455,24.828181818181818,23.7072800886436,24.620173600125128,45.011781934471635,0.037971478825847976,1.4503428571428572
2025-06-01 04:00:00,23.54,23.58,23.06,23.35,156457264.0,23.3711,528831,24.497999999999998,24.76391304347826,23.65231392115997,24.526086666782525,44.258039987027246,0.03789885999388914,1.405342857142857
2025-06-08 04:00:00,23.44,24.95,23.42,24.54,210374299.0,24.4405,638548,24.4205,24.754583333333333,23.788881010212283,24.527117284057894,51.66680163532751,0.039912227883948444,1.4314214285714282
2025-06-15 04:00:00,24.5,24.59,23.77,23.97,175685257.0,24.0587,455106,24.293,24.723200000000002,23.816745470179622,24.48584933709064,48.351765250564426,0.03991725450177307,1.3653499999999998
2025-06-22 04:00:00,23.87,24.43,23.765,24.19,163330650.0,24.1956,484764,24.2155,24.702692307692306,23.874169243998143,24.463934571380225,49.69339969297029,0.03956913954661752,1.3460642857142857
