timestamp,open,high,low,close,volume,vwap,transactions,sma_20,sma_50,ema_12,ema_26,rsi_14,volatility_20,atr_14
2024-12-29 05:00:00,506.86,516.29,500.66,513.0,16881237.0,507.4673,331010,513.0,513.0,513.0,513.0,,,15.629999999999939
2025-01-05 05:00:00,513.0,535.45,509.5123,520.69,17968641.0,519.577,345904,516.845,516.845,514.1830769230769,513.5696296296296,,,20.78385
2025-01-12 05:00:00,535.045,547.4,502.8,509.76,31101695.0,528.1346,589072,514.4833333333333,514.4833333333333,513.5026035502958,513.2874348422497,90.14427412082959,0.02544285473958459,28.722566666666655
2025-01-19 05:00:00,514.05,534.63,512.82,532.51,17683686.0,525.3667,357430,518.99,518.99,516.4268183887118,514.7113285576386,91.92762186115215,0.03286116585578087,27.759424999999993
2025-01-26 05:00:00,539.98,551.905,534.01,542.49,17208658.0,542.7209,370859,523.6899999999999,523.6899999999999,520.4365386366023,516.7690079237394,92.56333267307281,0.02699083628223849,26.086539999999992
2025-02-02 05:00:00,542.0,553.91,521.91,527.03,18851193.0,537.56,421755,524.2466666666667,524.2466666666667,521.4509173078943,517.5290814108698,81.81470322267502,0.03022318289735718,27.07211666666666
2025-02-09 05:00:00,527.67,547.54,522.91,523.51,16174868.0,530.127,358753,524.1414285714285,524.1414285714285,521.767699260526,517.9721124174721,79.54969144163853,0.027506350909421252,26.72324285714285
2025-02-16 05:00:00,510.94,516.0,438.5,466.42,37048769.0,479.7559,753688,516.92625,516.92625,513.2526686050604,514.1534374235853,53.62118196610576,0.04946324693825306,34.00908749999999
2025-02-23 05:00:00,466.675,476.36,450.07,474.96,31473335.0,465.4034,618700,512.2633333333333,512.2633333333333,507.3614888196665,511.25021983665306,55.934929822439386,0.04706430108942166,33.15141111111111
2025-03-02 05:00:00,474.37,499.92,465.2075,493.48,25587690.0,479.4832,483302,510.38500000000005,510.38500000000005,505.2258751551024,509.93390725616024,60.533214960702736,0.046792225795892116,33.30752
2025-03-09 05:00:00,492.28,497.85,475.0,488.65,19683916.0,484.1221,430446,508.40909090909093,508.40909090909093,502.67574051585586,508.3573215334817,58.80959909631184,0.04416404287048379,32.35683636363637
2025-03-16 04:00:00,487.51,519.0,485.945,516.85,27297883.0,507.924,433399,509.1125,509.1125,504.85639582110883,508.98640882729785,65.06425488041324,0.04583531187384394,32.415016666666666
2025-03-23 04:00:00,515.08,522.95,511.12,516.04,15212509.0,516.2633,358913,509.6453846153846,509.6453846153846,506.576950310169,509.5088970623128,64.760071620914,0.0437122421461405,30.831553846153852
2025-03-30 04:00:00,519.18,551.741,516.8,525.05,26948001.0,532.3829,598412,510.74571428571426,510.74571428571426,509.4189579547584,510.6600898725119,66.62897500513125,0.04208765451559143,31.179371428571436
2025-04-06 04:00:00,513.4,606.36,503.59,599.47,46578287.0,568.3335,900173,516.6606666666667,516.6606666666667,523.2729644232571,517.2386017338073,77.32543975777833,0.05492943725824697,37.40365714285716
2025-04-13 04:00:00,595.0,595.63,447.1,454.11,42022813.0,499.2514,891746,512.75125,512.75125,512.6325083581406,512.5624090127845,46.18556288359515,0.08448960901097266,46.43453571428573
2025-04-20 04:00:00,449.76,453.4999,412.02,418.64,48425286.0,426.5228,1026239,507.21529411764703,507.21529411764703,498.1721224568882,505.6051935303561,41.76564093227099,0.08367710954062564,46.25525000000001
2025-04-27 04:00:00,419.75,424.12,393.11,399.92,46425906.0,407.3939,938288,501.25444444444446,501.25444444444446,483.0564113096746,497.77666067625563,39.61110069405237,0.08148082491949296,46.69382142857143
2025-05-04 04:00:00,399.12,409.7,378.54,380.64,40136472.0,392.4153,877140,494.90631578947364,494.90631578947364,467.30004033895545,489.099870996533,37.46734987495011,0.07952953664237108,47.53417857142858
2025-05-11 04:00:00,381.0,387.21,248.88,291.91,303456191.0,290.2882,5184415,484.75649999999996,484.75649999999996,440.3169572098854,474.4932138856787,29.543050637938236,0.09229782858730755,55.129178571428575
2025-05-18 04:00:00,304.775,324.64,291.64,295.57,193551818.0,307.634,3329164,473.88500000000005,475.7476190476191,418.0481945622107,461.2396424867395,30.19884217064127,0.09022261759012891,55.727035714285726
2025-05-25 04:00:00,299.5,305.64,289.13,301.91,68830523.0,297.8726,1266707,462.946,467.8459090909091,400.1807800141783,449.43744674698104,31.390142718542037,0.09037684930440935,50.83417857142859
2025-06-01 04:00:00,303.12,313.55,294.11,303.22,69352476.0,302.2104,1319297,452.61899999999997,460.6882608695652,385.26373693507395,438.6065247657232,31.649719436926247,0.09057756950785269,50.34489285714286
2025-06-08 04:00:00,305.035,318.8,300.59,313.53,67985344.0,309.4294,1138981,441.66999999999996,454.5566666666667,374.22777740660104,429.34159700529926,33.773374140004265,0.09020074946264575,49.16614285714286
2025-06-15 04:00:00,313.0,313.27,301.5907,302.01,54217464.0,306.8424,848074,429.646,448.45480000000003,363.1173501132778,419.90962685675856,32.556191650957345,0.08973878750097547,48.38680714285715
2025-06-22 04:00:00,301.9,310.45,295.52,309.11,51615260.0,303.5,950263,418.75,443.0953846153846,354.80852701892735,411.70224708959125,34.13179758956851,0.09037178715310008,47.0921642857143
