timestamp,open,high,low,close,volume,vwap,transactions,sma_20,sma_50,ema_12,ema_26,rsi_14,volatility_20,atr_14
2024-12-29 05:00:00,220.06,225.36,218.19,224.19,114548350.0,221.5729,1476714,224.19,224.19,224.19,224.19,,,7.170000000000016
2025-01-05 05:00:00,226.78,228.835,216.5,218.94,121778812.0,222.716,1609635,221.565,221.565,223.38230769230768,223.8011111111111,0.0,,9.752500000000012
2025-01-12 05:00:00,218.06,226.51,216.2,225.94,150078011.0,221.8238,1758761,223.0233333333333,223.0233333333333,223.77579881656803,223.95954732510287,9.302325581395351,0.039166550324703786,9.938333333333341
2025-01-19 05:00:00,228.9,236.4,226.94,234.85,133644775.0,232.9973,1779210,225.98,225.98,225.47952207555755,224.7662475232434,19.559560830107245,0.03433710126907952,10.068750000000009
2025-01-26 05:00:00,226.21,241.77,225.86,237.68,185287410.0,235.9364,2452228,228.32,228.32,227.35651867931793,225.72282178078095,22.555401499306754,0.028105476441027427,11.237000000000005
2025-02-02 05:00:00,234.06,242.52,228.06,229.15,244057375.0,234.9932,3262549,228.45833333333334,228.45833333333334,227.6324388824998,225.97668683405644,20.122755030850044,0.0333252468802816,11.774166666666673
2025-02-09 05:00:00,230.545,233.92,227.23,228.68,149308497.0,230.4397,1987194,228.49,228.49,227.79360213134598,226.17693225375595,19.994793663219042,0.029939102257535228,11.047857142857149
2025-02-16 05:00:00,228.82,229.3,214.74,216.58,156858857.0,222.3252,2214423,227.00125,227.00125,226.06843257267735,225.46604838310736,16.9979729462749,0.034706501950647776,11.486875000000005
2025-02-23 05:00:00,217.45,219.97,204.16,212.28,232784373.0,212.0789,2995045,225.36555555555555,225.36555555555555,223.9471352538039,224.48930405843274,16.075856586119926,0.03259311280547339,11.967222222222226
2025-03-02 05:00:00,213.352,214.01,192.53,199.25,251511722.0,202.5512,3527689,222.754,222.754,220.14757598398793,222.61972598003032,13.657972527280748,0.035583977393470564,12.918500000000003
2025-03-09 05:00:00,195.6,201.52,190.85,197.95,239241184.0,196.024,3204445,220.49909090909088,220.49909090909088,216.73256429414363,220.79233887039845,13.440767911208056,0.033601178932323235,12.714090909090913
2025-03-16 04:00:00,198.77,199.32,189.38,196.21,225985447.0,194.8505,2418870,218.475,218.475,213.5752467104292,218.97142487999858,13.139568242334505,0.03189028813744413,12.48291666666667
2025-03-23 04:00:00,200.0,206.21,191.881,192.72,185605686.0,200.3515,2410389,216.49384615384616,216.49384615384616,210.366747216517,217.02687488888756,12.532911214285477,0.030458974851092255,12.62492307692308
2025-03-30 04:00:00,188.19,198.34,166.0,171.0,377159397.0,182.5549,4985873,213.24428571428572,213.24428571428572,204.31032456782208,213.61747674896998,9.571174494682438,0.04036122577987652,14.033142857142861
2025-04-06 04:00:00,162.0,192.65,161.38,184.87,432708187.0,178.6213,5440928,211.35266666666666,211.35266666666666,201.31950540354177,211.48803402682407,22.212825756090353,0.047239601864262216,15.754571428571433
2025-04-13 04:00:00,186.84,187.44,171.41,172.61,188213811.0,177.8245,2434902,208.93125,208.93125,196.9026584183815,208.60817965446674,19.604025298182364,0.04758544186523016,16.018500000000003
2025-04-20 04:00:00,169.6,189.94,165.285,188.99,247668433.0,178.7373,3082598,207.75823529411764,207.75823529411764,195.6853263540151,207.15498116154328,31.225760122726143,0.053710929358911946,17.04314285714286
2025-04-27 04:00:00,190.105,192.88,178.85,189.98,281974980.0,187.4491,3460420,206.77055555555555,206.77055555555555,194.8075838380128,205.88276033476228,31.86682394951572,0.05212412983051762,17.29814285714286
2025-05-04 04:00:00,186.51,194.69,183.85,193.06,179241213.0,189.2628,2206585,206.04894736842104,206.04894736842104,194.53872478601082,204.932926235891,33.930201311503055,0.050899695155753016,16.936000000000003
2025-05-11 04:00:00,210.71,214.84,202.673,205.59,277556647.0,208.1704,3495342,206.026,206.026,196.23892097277837,204.98159836656572,41.66948672504859,0.05214639230304158,17.458857142857145
2025-05-18 04:00:00,201.645,206.62,197.85,200.99,178578534.0,202.9289,2410316,204.86599999999999,205.78619047619048,196.96985620773555,204.6859244134868,39.82512349723519,0.05093534839313997,17.607428571428574
2025-05-25 04:00:00,203.085,208.81,201.695,205.01,149821208.0,205.3215,1902827,204.1695,205.75090909090912,198.20680140654545,204.70993001248777,42.231546392000446,0.050998808238471825,17.126
2025-06-01 04:00:00,204.98,213.8699,202.68,213.57,183979775.0,208.6778,2463398,203.551,206.0908695652174,200.57037042092307,205.36623149304424,47.0841510035295,0.051387567203547965,16.79599285714286
2025-06-08 04:00:00,214.75,218.4,209.62,212.1,165709554.0,214.5996,2301120,202.4135,206.34124999999997,202.3441595869349,205.86502916022616,46.36388610852116,0.050478980432189555,15.888850000000003
2025-06-15 04:00:00,212.31,217.96,208.2709,209.69,185081662.0,213.2817,1955921,201.014,206.4752,203.4742888812526,206.14836033354274,45.144594316560195,0.05036181237639114,15.818785714285715
2025-06-22 04:00:00,209.79,223.3,207.3101,223.3,277144132.0,216.7608,2714828,200.7215,207.12230769230771,206.5243982841368,207.41885216068772,52.70835841407314,0.05212424551871785,16.25092142857143
2025-06-29 04:00:00,223.52,224.01,217.93,223.41,158670555.0,220.8518,2011378,200.45800000000003,207.72555555555556,209.12218316350035,208.6033816302664,52.76504773677458,0.05212207043134171,15.661707142857143
2025-07-06 04:00:00,223.0,226.6799,218.43,225.02,201340145.0,222.6798,2735280,200.88,208.34321428571428,211.56800113834646,209.81942743543186,53.64097698459894,0.05061371740683771,13.940985714285715
2025-07-13 04:00:00,225.07,227.27,222.18,226.13,179835455.0,224.9767,2423871,201.57250000000002,208.9565517241379,213.80830865552392,211.02761799577024,54.27060320554673,0.050323755540460355,12.070985714285714
2025-07-20 04:00:00,225.835,236.0,225.65,231.44,177690471.0,229.6038,2242093,203.182,209.70600000000002,216.5208765546741,212.53964629237984,57.26100189633228,0.04801205278407299,11.665271428571428
2025-07-27 04:00:00,233.35,236.53,212.8,214.75,319625695.0,226.0526,4284004,204.022,209.86870967741936,216.24843400780117,212.703376196648,46.883356701223924,0.05123291714853134,11.599199999999998
2025-08-03 04:00:00,217.4,226.22,211.42,222.69,257792302.0,217.5427,3290637,205.346,210.269375,217.23944416044714,213.44312610800742,51.396282689108254,0.051589316093121604,11.6542
2025-08-10 04:00:00,221.78,234.08,219.05,231.03,206604332.0,226.4846,2636912,207.26149999999998,210.89848484848483,219.36106813576296,214.74585750741429,55.65789668608486,0.051635659572367,11.953485714285714
2025-08-17 04:00:00,230.225,231.91,220.5,228.84,161200021.0,225.9653,2175994,210.15349999999998,211.42617647058822,220.8193653456456,215.78986806242062,54.31123940008394,0.04314530912448074,11.212771428571427
2025-08-24 04:00:00,227.35,232.71,226.02,229.0,129872302.0,229.3749,1671102,212.35999999999999,211.92828571428572,222.07792452323858,216.76839635409317,54.39805029978825,0.04037198737398474,11.064199999999998
2025-08-31 04:00:00,223.52,236.0,221.83,232.33,164180598.0,230.2151,2133096,215.346,212.495,223.6551669042788,217.92110773527145,56.26075946839349,0.03597509748523498,11.517771428571425
2025-09-07 04:00:00,234.94,238.85,226.29,228.15,197870412.0,232.384,2688269,217.304,212.91810810810813,224.3466796882359,218.67880345858467,53.316731763535536,0.03144534073535565,11.615635714285713
2025-09-14 04:00:00,230.625,235.9,228.71,231.48,250137380.0,232.0897,2469943,219.379,213.40657894736842,225.44411358235345,219.62704023943024,55.322486966611976,0.03144148326416119,11.542064285714284
2025-09-21 04:00:00,230.56,230.565,216.47,219.78,260256158.0,222.0011,3580980,220.715,213.57,224.57271149276062,219.63837059206503,47.58633114551862,0.03421296128016828,11.92212857142857
2025-09-28 04:00:00,220.08,224.2,216.61,219.51,221486999.0,220.7308,2910903,221.411,213.7185,223.79383280156668,219.62886165931948,47.42152945731585,0.031409231368850626,11.322135714285709
2025-10-05 04:00:00,221.0,228.25,216.0,216.37,240351172.0,222.06,3572265,222.18,213.78317073170734,222.65170467824873,219.38746449936988,45.45017133838577,0.031106291203546636,11.762849999999997
2025-10-12 04:00:00,217.7,220.68,211.03,212.97,205445178.0,216.0948,3282259,222.57800000000003,213.76380952380953,221.16221165082587,218.91209675867583,43.348808322872614,0.03117389360614848,11.86285714285714
